company,job,number_of_evaluations
Mount Sinai,BIOMEDICAL SOFTWARE DEVELOPER - GENETICS & GENOMIC SCIENCES,"1,001 reviews"
Goldman Sachs,"Equities Prime Services, Client Analytics Strats","1,116 reviews"
JP Morgan Chase,"Product Implementation, Lead - End User Technology","19,910 reviews"
Jarvis Walker,Software Engineer (Machine Learning),3 reviews
Loadsmart,Account Manager,-
DEPT OF HEALTH/MENTAL HYGIENE,"Program Analyst, Bureau of Mental Health",8 reviews
Businesses UNITED TECHNOLOGIES CORP. HEADQUARTERS,DATA ARCHITECT,-
"Open Systems Technologies, Inc.",Software Engineer - Machine Learning,33 reviews
"Two Sigma Investments, LLC.",Data Science Manager,7 reviews
Eyeota,Director of Strategic Development,-
Cigna,Software Engineers - Python,"3,041 reviews"
WeWork Global Technology,Data Visualization Engineer,-
Viome,Data Engineer,-
DigitasLBi,Senior Data Scientist,149 reviews
Goldman Sachs,CCBD Technology – GS Bank – Project Team,"1,116 reviews"
Real Capital Analytics (RCA),Senior Data Analyst,-
S&P Global,Data Engineer,590 reviews
CBS Corporate,Principal Data Science,-
State Street,Digital Product Innovation Lead,"1,855 reviews"
Goldman Sachs,FICC - Franchise Analytics Strategy & Technology Strat,"1,116 reviews"
Fresh Digital Group,Back-End Developer,5 reviews
Quantcast,Strategic Insights Manager,12 reviews
Belstone Capital,Full-Stack Developer,-
Goldman Sachs,Commodities Electronic Trading Strats - Quantitative Developer,"1,116 reviews"
Adobe,"Sr. Experience Designer, AI/ML",439 reviews
Barnard College,Post Baccalaureate Fellowship - Computational Science Center (CSC),24 reviews
Goldman Sachs,Operations Technology - PEP Slang Developer,"1,116 reviews"
Loadsmart,Product Manager,-
Hewlett Packard Enterprise,Artificial Intelligence Business Development Manager - North America,"3,400 reviews"
JP Morgan Chase,"VP, Data Scientist","19,910 reviews"
Axius Technologies,BlockChain/Machine Learning,10 reviews
Goldman Sachs,Platform - AppBank Operations - Client Impact Specialist,"1,116 reviews"
Harry's,Head of Analytics,11 reviews
NOKIA,Bell Labs Summer Intern in Data Science,"3,315 reviews"
Bowery Farming,Operations Assistant,8 reviews
Moody's Shared Services,AVP-Sr Functional Analyst,256 reviews
Quantcast,Account Manager,12 reviews
JP Morgan Chase,Technical Business Systems Analyst,"19,910 reviews"
pulseData,Data Engineer,-
HelloFresh,Data Scientist - Marketing,195 reviews
Goodway Group,Director of Data Science - Virtual,20 reviews
Domino Data Lab,Solutions Architect,-
Landover Assocates,Machine Learning Developer,-
Amazon.com,Senior Software Development Engineer - Headline Search Ads,"24,701 reviews"
IPsoft,Delivery Manager-Cognitive/AI Solutions,37 reviews
Goldman Sachs,Equities -Trading Platform Strats,"1,116 reviews"
Goldman Sachs,Equities - Prime Services Strats - Securities Lending and Funding,"1,116 reviews"
Goldman Sachs,Platform - UX Designer,"1,116 reviews"
Citi,SVP of Digital Personalization,"13,834 reviews"
Finra,"Director - Member Regulation, Risk and Data Assessment - New York, NY",74 reviews
KPMG,"Experienced Associate, Ignition - Tax","4,383 reviews"
Bloomberg,Software Engineer / Research Scientist - Question Answering,629 reviews
Goldman Sachs,Engineering - IMD Tech - GSAM AIMS Technology - Associate - New York,"1,116 reviews"
Micro Focus,Software Deal Desk Manager,134 reviews
Google,"Inside Sales Engineer, Google Cloud (Spanish, Portuguese)","2,392 reviews"
Success Academy Charter Schools,Data Engineer,80 reviews
JP Morgan Chase,Software Engineer,"19,910 reviews"
"Configuration Management, Inc.",Technical Writer,-
Google,"Technical Program Manager, Software Engineering","2,392 reviews"
Grubhub,Senior Research Analyst,242 reviews
Goldman Sachs,FICC -Commodities Sales Strats - Market Strategist,"1,116 reviews"
Forcepoint,Data Scientist III - United States,86 reviews
Loadsmart,Account Executive,-
GroupM,"Data Science, Sr. Analyst (Programmatic)",88 reviews
Nautilus Labs,Lead Data Scientist,-
Goldman Sachs,CCBD Technology - Marcus Appian Architect,"1,116 reviews"
Viacom,"Senior Manager, RPA, Data",424 reviews
Goldman Sachs,FICC - US Rates Sales Strats - Market Strategist,"1,116 reviews"
Goldman Sachs,Merchant Banking Quantitative Financial Engineer,"1,116 reviews"
ITL USA,Principal - Business Consulting,3 reviews
Goldman Sachs,"Personal Financial Management - Marketing, Visual Designer - Analyst - New York City","1,116 reviews"
Neudesic LLC,Solution Architect - Data & Analytics,3 reviews
The Boston Consulting Group,Platinion Engineer,182 reviews
Vettery,Head of Marketing,-
Microsoft,Cloud Solution Architect,"4,486 reviews"
CB Insights,Data Engineer,4 reviews
Morgan Stanley,Natural Language Processing (NLP) Engineer (Vice President),"2,614 reviews"
Earnest Research,Data Engineer,-
Goldman Sachs,Platform - Technical Writer/Business Analyst,"1,116 reviews"
Mount Sinai,Data Scientist - Clinical Innovation,"1,001 reviews"
Zeta Global,Media Planner,11 reviews
BNP Paribas,Vice President – Model Validator,"2,123 reviews"
Microsoft,Software Development Engineer 2,"4,486 reviews"
Goldman Sachs,Market Data Infra Strats – Quant Developer,"1,116 reviews"
NOKIA,Bell Labs Consulting – Data Scientist,"3,315 reviews"
NOKIA,Data Science Research Summer Coop,"3,315 reviews"
JP Morgan Chase,CIB QR - Quantitative Research - e-Trading - VP/ED,"19,910 reviews"
Yeshiva University,Assistant Professor of Computer Science (tenure-track),59 reviews
EPAM Systems,Big Data Solution Architect,123 reviews
Sumeru Solutions,Solution Integrator,2 reviews
Cedar Inc,Product Manager,-
CBS Corporate,Director Data Science,-
Goldman Sachs,Enterprise Agile Coach,"1,116 reviews"
Temboo,Engineering Manager,-
CA Technologies,Associate Software Engineer,699 reviews
Betterment LLC,"Data Scientist, Marketing",-
Goldman Sachs,"CCBD Technology - CCBD Tech, Architecture, Business Process Modeler","1,116 reviews"
Goldman Sachs,"CCBD Technology - CCBD Tech, Agile Delivery, Scrum Master","1,116 reviews"
"Open Systems Technologies, Inc.",Senior Software Developer - Machine Learning,33 reviews
Worldgroup Careers,Chief Technology Officer/Solutions Architect Craft,55 reviews
Darwin Recruitment,NLP Scientist,4 reviews
"Cylance, Inc.",Technical Consulting Director (East Coast),11 reviews
Vettery,Account Executive,-
Technicolor,Product Manager,"1,395 reviews"
Photon,Technical Architect_New York,9 reviews
Butterfly Network,iOS Engineer,-
Spark Foundry,"Senior Analyst, Analytics",8 reviews
Goldman Sachs,Compliance - SAG - Software Engineers,"1,116 reviews"
Weight Watchers International,Data Engineer,327 reviews
Vettery,Product Manager,-
Pacific Investment Management Company LLC,"Senior Associate, Client Information Strategy",58 reviews
Goldman Sachs,Engineering - Finance and Risk Engineering - Capital Measurement and Analysis (CMA) - Associate - Jersey City,"1,116 reviews"
New Jersey Institute of Technology,Research Associate (Software Security),241 reviews
Goldman Sachs,Equities Technology - One Delta Engineer,"1,116 reviews"
ZX Ventures,"Global Manager, Data Science",-
New York Institute of Technology,Assistant Professor - Computer Science/Data Science and Computation Manhattan Campus (Full time Tenure Track),137 reviews
Bowery Farming,MEP Design Engineer,8 reviews
Symphony Talent,Big Data Engineer,4 reviews
KPMG,"Experienced Associate, Tax Transformation","4,383 reviews"
Citi,Model Analysis Validation Officer,"13,834 reviews"
Squirro,Solution Engineer,-
Xaxis,Product Manager,11 reviews
JP Morgan Chase,Digital Analytics: Senior Data Analyst,"19,910 reviews"
Bowery Farming,Technical Project Manager (TPM),8 reviews
Neudesic LLC,Director of Solutions,3 reviews
Memorial Sloan Kettering,Sr. Data Scientist,639 reviews
KPMG,"Manager, Data Analytics","4,383 reviews"
Dun & Bradstreet,Predictive Analytic Modeler,142 reviews
JP Morgan Chase,DevOps Engineer – Alternative Investment,"19,910 reviews"
JP Morgan Chase,"Infrastructure Support Lead, Lab as a Service (LAAS)","19,910 reviews"
Glocomms,Principle Data Scientist,-
Teradata,Principal Data Architecture,129 reviews
Memorial Sloan Kettering,Bioinformatics Software Engineer,639 reviews
Dun & Bradstreet,Data Scientist,142 reviews
Publicis Media,Software Engineer (Data BE),12 reviews
Goldman Sachs,FICC -Strats - Electronic Trading Software Engineer,"1,116 reviews"
AT&T,Senior-Inventive Scientist- Next Gen 5G,"29,106 reviews"
Slack,Director of Engineering,6 reviews
Goldman Sachs,Personal Financial Management - Data Engineer - Associate - New York City,"1,116 reviews"
Twitter,Software Engineer,55 reviews
NYP/Weill Cornell Medical Center,Business Intelligence Data Architect,999 reviews
Goldman Sachs,Operations Engineering - Derivative Confirmations - Developer,"1,116 reviews"
Goldman Sachs,Operations Engineering - Derivative Settlements - Developer,"1,116 reviews"
New Jersey Institute of Technology,Research Scientist (Software Security),241 reviews
Coso IT,Big Data Engineer,-
Goldman Sachs,IBD Technology - Developer New York - Associate - New York,"1,116 reviews"
Goldman Sachs,CCBD Technology - Architecture - Process Modeler - Analyst/Associate,"1,116 reviews"
Loadsmart,Finance Manager,-
S&P Global,Senior Data Scientist,590 reviews
Verra Mobility,Data Scientist,-
"Cylance, Inc.",Strategic Account Manager,11 reviews
Darwin Recruitment,AI Scientist,4 reviews
KPMG,"Experienced Associate Tax, Ignition","4,383 reviews"
Guidepoint Global,Data Scientist / Lead Quantitative Analyst,11 reviews
JP Morgan Chase,Python Software Engineer for Athena Core - Fixed Income Financing,"19,910 reviews"
Merkle Inc.,Solutions Lead - Analytics - SVP,131 reviews
Wolters Kluwer,Decision Science Analyst,512 reviews
Citi,Head of CRM Deployment Solutions,"13,834 reviews"
Custoria,Experienced Full Stack Engineer,-
Merlon Intelligence,Field Engineer,-
Viacom,"Sr. Data Scientist, Audience Science",424 reviews
Goldman Sachs,Consumer Lending - Business Risk Officer - Associate - New York City,"1,116 reviews"
Microsoft,Sr. FastTrack Engineer,"4,486 reviews"
AdTheorent,Product Manager,-
UBS,Data Scientist-Asset Management Chief Data Office,"1,540 reviews"
Cedar Inc,Full Stack Engineer,-
The New York Times,"Product Director, News Discovery",191 reviews
Investment Technology Group (ITG),DevOps Engineer,9 reviews
JP Morgan Chase,SIEM Content Engineer,"19,910 reviews"
Galvanize,PT Data Science Instructor,14 reviews
S&P Global,Big Data Engineer,590 reviews
JP Morgan Chase,Technology Controls Officer - Project Analyst,"19,910 reviews"
Essence,Associate Analytics Director,6 reviews
JP Morgan Chase,Digital Intelligence - Data Engineer,"19,910 reviews"
Goldman Sachs,FICC SMM - Electronic Trading Controls Engineer,"1,116 reviews"
Oath Inc,Sr. Principal Research Engineer,5 reviews
Merck,"Associate Principal Scientist, Biostatistics","2,927 reviews"
BNY Mellon,"Sr.Princ'l Arch't,Appl Dev","3,180 reviews"
Capital One,Data Science Manager,"6,097 reviews"
Nielsen,"Manager, Product Leadership","1,866 reviews"
JP Morgan Chase,Applied Data Scientist in Infrastructure,"19,910 reviews"
Micro Focus,"Client Principal, Software Professional Services",134 reviews
Memorial Sloan Kettering,Sr Strategic Analyst / Data Scientist,639 reviews
Goldman Sachs,Platform - SDLC Developer,"1,116 reviews"
Google,"Strategic Cloud Engineer (East), Google Professional Services","2,392 reviews"
Merkle Inc.,Analytics - Senior Director,131 reviews
AIG Philippines Inc.,Strategic Data Scientist (Manager),-
JP Morgan Chase,C++ Software Engineer,"19,910 reviews"
PwC,Innovation & Technology Senior Emerging Tech Scout,"5,524 reviews"
Goldman Sachs,Engineering - GSAM Tech - AIMS Technology - Analyst - New York,"1,116 reviews"
Tradeweb Markets LLC,"Credit Product Management, Data Strategist",10 reviews
Goldman Sachs,Operations Engineering - Securities Trade Processing - Developer,"1,116 reviews"
Goldman Sachs,Finance and Risk Engineering - Capital Measurement and Analysis (CMA),"1,116 reviews"
Google,"Cloud Data Engineer, Google Professional Services","2,392 reviews"
McKinsey & Company,"Data Scientist - Healthcare Analytics & Delivery, Advanced Analytics",361 reviews
Bloomberg,Desktop Build Group - Quant Developer (BQUANT),629 reviews
American Express,"Senior Managers, Risk Management","5,500 reviews"
Scotiabank,"Manager, Data Standards & Practices/Data Governance Office","2,926 reviews"
Goldman Sachs,PWM Technology - Ayco Technology - Analyst/Associate,"1,116 reviews"
JP Morgan Chase,Full Stack Java Engineer,"19,910 reviews"
Investment Technology Group (ITG),Senior UNIX Engineer,9 reviews
KPMG,"Manager, Development Lead","4,383 reviews"
The Black Tux,"Regional Manager, Store Experience (NYC)",4 reviews
adMarketplace,Director of Engineering,11 reviews
Feedzai,Pre-Sales Engineer - Anti Money Laundering (AML),-
SapientRazorfish,"Manager, Data Engineering",42 reviews
Zeta Global,Senior Accountant,11 reviews
Prudential,Data Science Specialist,"1,946 reviews"
"Grammarly, Inc.",Lead Research Engineer,-
Kasisto,Platform QA Engineer,4 reviews
Vettery,Director of Data Science,-
Aetna,Sr Data Scientist,"3,251 reviews"
ClickTale,"Customer Success Manager, Consulting Services Group - New York US East",-
KPMG,"Manager, Data Scientist","4,383 reviews"
Aetna,Lead Data Scientist,"3,251 reviews"
Goldman Sachs,GIR Technology - Subscriptions/Entitlements Developer,"1,116 reviews"
Zoetis,Data and Analytics COE Leader,107 reviews
Sapient Global Markets,Sr. Data Scientist,39 reviews
Avani Tech Solutions,"Position-29, 30, 93, 144, 159,160 : Sr Data Stage Developer",3 reviews
Morgan Stanley,Developer - Java,"2,614 reviews"
AIG,Strategic Data Scientist (Manager),"2,546 reviews"
Match,Lead Data Scientist,174 reviews
Scotiabank,"Manager, Risk Analytics","2,926 reviews"
JP Morgan Chase,Cyber Security Incident Response/ Attack Analysis Lead,"19,910 reviews"
Newsela,Lead Data Scientist,8 reviews
Citi,VP- DM – Online & Mobile Channels Analyst,"13,834 reviews"
JP Morgan Chase,Vendor Manager,"19,910 reviews"
ITL USA,Senior Principal - Business Consulting,3 reviews
LGS Innovations LLC,Cyber Research Co-op,4 reviews
The Execu|Search Group,Machine Learning Researcher,86 reviews
Goldman Sachs,FICC - SMM Engineering – Quantitative Developer,"1,116 reviews"
Flipboard,"Data Architect, Ads Platform and Monetization",-
CDI LLC,ServiceNow Solutions Architect,4 reviews
Goldman Sachs,"FICC - Systematic Market Making, Execution Services Engineering","1,116 reviews"
Nautilus Labs,Full-Stack Software Engineer,-
Amazon.com,"Sr Director, Software Development (Data Engineering)","24,701 reviews"
Goldman Sachs,Tech - Financial Engineering - GS Bank Strats - VP Deposit Modeler - VP - New York,"1,116 reviews"
Vettery,Senior Copywriter,-
Architizer,Software Engineer (Backend),-
Linium,Data Scientist,24 reviews
AIG Philippines Inc.,Senior Modeling Actuary,-
Redfish Technology - High Tech Executive Recruiter...,"Senior Solution Engineer Next Generation Cognitive Computing (NLP, Machine Learning)",-
Citi,Product Management Engineer - AVP,"13,834 reviews"
Businesses UNITED TECHNOLOGIES CORP. HEADQUARTERS,BACK END ENGINEER,-
Belstone Capital,Software Engineer,-
AllianceBernstein,Senior Programmer/ Analyst,56 reviews
Morgan Stanley,Internal Audit - Quantitative Analysis Group,"2,614 reviews"
Moody's Investors Service,VP Data Science,256 reviews
Vettery,Software Engineer,-
JP Morgan Chase,Software Engineering Coach,"19,910 reviews"
Oracle,Product Mgmt/Strategy Director-ProdDev,"3,952 reviews"
Goldman Sachs,Engineering - Operations Engineering - Post Execution Synthetics Developer - Associate - New York,"1,116 reviews"
UBS,Business Modeling and Forecasting,"1,540 reviews"
Citi,"VP, Model/Anlys/Valid Officer","13,834 reviews"
Twitter,Full Stack Software Engineer,55 reviews
Goldman Sachs,Consumer Lending - Credit Decision Management - Associate/Vice President - New York,"1,116 reviews"
Adobe,Technical Product Manager,439 reviews
Bowery Farming,Full Stack Software Engineer,8 reviews
Axius Technologies,Technology Analyst - Python/BlockChain/Machine Learning,10 reviews
AIG,Senior Modeling Actuary,"2,546 reviews"
AIG Philippines Inc.,Senior Data Scientist,-
Zeta Global,Account Director,11 reviews
Unilever,Cluster Data Expert,"5,128 reviews"
Verizon,Lead Data Scientist,"19,303 reviews"
AIG Philippines Inc.,"VP AI Partnerships (Chief Commercial Officer, Science)",-
Goldman Sachs,Engineering - IMD Tech - GSAM Core Platform - Analyst - New York,"1,116 reviews"
Goldman Sachs,Technology Management & Strategy - Technology Marketing,"1,116 reviews"
Loadsmart,Marketing Manager,-
JP Morgan Chase,Program Management Office (PMO) Lead,"19,910 reviews"
Etsy,Senior Data Engineer,30 reviews
GroupM,"Data Science, Sr. Associate (Programmatic)",88 reviews
JP Morgan Chase,Infrastructure Developer,"19,910 reviews"
Xaxis,Lead Product Analyst,11 reviews
KPMG,"Senior Associate, Blockchain Developer","4,383 reviews"
KPMG,"Associate/Senior Associate, Data Scientist","4,383 reviews"
Mount Sinai,DevOps Engineer I - Clinical Innovation,"1,001 reviews"
The Boston Consulting Group,Platinion Engineering Lead,182 reviews
Etsy,"Senior Data Scientist, Analytics",30 reviews
Peakon,Marketing Manager,-
Avanade,Advanced Analytics Manager,185 reviews
Albert Einstein College of Medicine,Software Engineer,142 reviews
JP Morgan Chase,Business Systems Analyst Chapter Lead,"19,910 reviews"
Cox Automotive,"Product Director, API's and Integrations",258 reviews
Goldman Sachs,FICC Technology - Order Management Engineer,"1,116 reviews"
Goldman Sachs,Technology Risk - Advisory - Design Reviewer Team Lead,"1,116 reviews"
"Two Sigma Investments, LLC.","Product Manager, Insurance",7 reviews
Vettery,Sales Operations Manager,-
UBS,Quant Developer/Data Engineer - Investment Bank,"1,540 reviews"
"Everest Re Group, Ltd.",Senior Analyst - Insurance Innovation - NYC or NJ,-
Facebook,"Manager, Technical Program Management - Places Data Team",344 reviews
Investment Technology Group (ITG),UNIX & Storage System Engineering Manager,9 reviews
Data Mentors,.Net SQL Developer,-
Warby Parker,"Product Manager, Vision Technology",30 reviews
Data Inc.,Data Scientist,3 reviews
Morgan Stanley,Senior Quantitative Strategist / Developer,"2,614 reviews"
JP Morgan Chase,"Global HR Chief Data Officer, Managing Director","19,910 reviews"
Oath Inc,Tumblr: Search and Dashboard (Homepage) Backend - Software Engineer,5 reviews
Charles River Associates,Associate or Consulting Associate (Analytics Team),14 reviews
Goldman Sachs,Engineering - PWM Technology - PWM Global Trading and Booking Eng. Developer - Associate - New York,"1,116 reviews"
Société Générale,Network Data Scientist,"1,400 reviews"
KPMG,"Manager, Advanced Analytics Modeler","4,383 reviews"
MUFG,Model Risk Management Compliance Associate - Cyber Fraud,38 reviews
Loadsmart,Director of Sales,-
GroupM,"Manager, Data Science, MARKETING INTELLIGENCE @ M/SIX",88 reviews
Twitter,Backend/Systems Software Engineer -- Cortex- NY,55 reviews
QTG Consulting,Senior Quant Researcher / Strategist to work alongside Head PM – New York,-
KPMG,"Director, Intelligent Automation","4,383 reviews"
Goldman Sachs,FICC Technology - FICC Tech SMM Client Onboarding Engineer,"1,116 reviews"
Merck,"Senior Scientist, Biostatistics","2,927 reviews"
HelloFresh,Senior Data Scientist - Personalization,195 reviews
Goldman Sachs,Finance and Risk Engineering - Data Engineer,"1,116 reviews"
AIG,"VP AI Partnerships (Chief Commercial Officer, Science)","2,546 reviews"
HOMER,Senior Data Engineer,-
KPMG,Sr. Associate Forensic Technology Data Analytics,"4,383 reviews"
Agolo,Pre-sales Engineer,-
Capital One,"Senior Associate, Data Scientist","6,097 reviews"
Temboo,Senior Frontend Engineer,-
DEPT OF HEALTH/MENTAL HYGIENE,"Senior Data Scientist, Bureau of Primary Care Access and Planning",8 reviews
PDT Partners,Software Engineer,-
Hudson River Trading,Low Level Software Engineer (C++),2 reviews
PVH Corp.,Sr. Analyst Consumer Insights & Analytics - The Underwear Group,482 reviews
Snap Inc.,Software Engineer,4 reviews
KPMG,Manager - Cognitive Data Scientist Natural Language Processing,"4,383 reviews"
HSBC,"Assistant Vice President, Independent Model Review","9,939 reviews"
Temboo,Senior Engineer,-
Ishi Systems,Technical Recruiter,2 reviews
RBC,"Application Developer, Electronic Trading Development","2,702 reviews"
Goldman Sachs,"Low Latency Java Developer, FICC SMM","1,116 reviews"
BNY Mellon,Principal Metrics Analyst,"3,180 reviews"
Goldman Sachs,PWM Technology - Software Engineer,"1,116 reviews"
CAPCO,Data Analytics Management Consultant,92 reviews
Vettery,Sales Development Representative (SDR),-
Goldman Sachs,Prime Services - Quantitative Software Engineering,"1,116 reviews"
AIG,Senior Data Scientist,"2,546 reviews"
CBS Interactive,Senior Video Data Engineer (VDE),41 reviews
Solomon Page,AI Research Scientist #62503,56 reviews
drawbridge,Sales Engineer,3 reviews
Goldman Sachs,PWM Technology - MSG Engineering - Developer,"1,116 reviews"
Payments & Cards Network,"Account Executive Fraud Solutions, Issuing Eastern Region",-
Goldman Sachs,Personal Financial Management - Marketing - Vice President - New York City,"1,116 reviews"
Criteo,Sr. Product Manager,21 reviews
Moody's Analytics,Assistant Director-Senior Research Analyst,256 reviews
KPMG,"Senior Associate, Data Scientist","4,383 reviews"
Mondelez International,Global eCommerce Data Lead,"2,149 reviews"
Google,"Solutions Marketing Manager, Providers, Hospitals, and Health Systems","2,392 reviews"
Liquidnet,"Java Developer, Analytics",7 reviews
New York Life Insurance Co,Lead Data Scientist - Customer Analytics,"1,622 reviews"
Goldman Sachs,Finance and Risk Engineering - Developer,"1,116 reviews"
Unilever,Analytics Specialist (Livewire D),"5,128 reviews"
Flipboard,"Engineering Manager, Ads Platform and Monetization",-
Phreesia,Director of Data Science,15 reviews
Invesco,Senior Artificial Intelligence Engineer,266 reviews
CBRE,Product Manager,"1,990 reviews"
Goldman Sachs,CCBD Technology - Personal Finance Management - VP of Engineering,"1,116 reviews"
New York Life Insurance Co,Sr. Technology Innovation Director,"1,622 reviews"
Facebook,"Product Manager, GMS Technology",344 reviews
JP Morgan Chase,Technology Operations Analyst- Unix/Security,"19,910 reviews"
Capital One,"Senior Associate, Product Management","6,097 reviews"
CA Technologies,"Director, Software Engineering",699 reviews
JP Morgan Chase,Digital Product Manager – CIB – Markets Execution - Associate,"19,910 reviews"
Citi,Lending & AI Productivity Manager,"13,834 reviews"
UiPath,Sales Enablement & Training Manager,-
JP Morgan Chase,Cloud Security Architect,"19,910 reviews"
The New York Times,"Data Engineer, Data Warehouse Team",191 reviews
Goldman Sachs,FICC Technology - Credit Trading Technology,"1,116 reviews"
Pfizer Inc.,Statistics Senior Manager,"4,113 reviews"
Goldman Sachs,FICC Technology - FAST Developer,"1,116 reviews"
KPMG,"Director, Data Scientist","4,383 reviews"
LGS Innovations LLC,Technical Project Analyst,4 reviews
Annalect,"Senior Associate, Data Science",7 reviews
KPMG,"Sr. Associate, Advanced Analytics Modeler","4,383 reviews"
Goldman Sachs,Platform - Data Lake Onboarding - Developer,"1,116 reviews"
"Cylance, Inc.",Sales Engineer - New York,11 reviews
SAP,SAP Leonardo Services Business Innovation Consultant,"1,598 reviews"
HSBC,AVP - Independent Model Review,"9,939 reviews"
Bowery Farming,Field Marketing Manager,8 reviews
Northwell Health,Research Data Analyst - Ctr. for Health Innovations and Outcomes Research,767 reviews
"Two Sigma Investments, LLC.","Asset Management Business Development, Senior Strategist",7 reviews
Goldman Sachs,Quality Assurance Engineering - Software Engineer,"1,116 reviews"
Medidata Solutions,Sr. Business Analyst (Data Science),30 reviews
Goldman Sachs,Platform - Global Data Center - Technical Business Analyst,"1,116 reviews"
Unilever,eCommerce Innovation Associate Manager,"5,128 reviews"
Morgan Stanley,Head of Private Banking Sales Technology,"2,614 reviews"
JP Morgan Chase,KDB Software Engineer,"19,910 reviews"
Capital One,"Director, Data Science","6,097 reviews"
Celgene Corporation,"Principal Scientist, Research Analytics",177 reviews
JP Morgan Chase,Software Engineer - UI,"19,910 reviews"
Bed Bath & Beyond,Quantitative Analytics Manager,"4,513 reviews"
Betterment LLC,Marketing Analytics Manager,-
Voxy,Software Engineer,5 reviews
Temboo,Senior Embedded Engineer,-
Rockefeller Foundation,"Managing Director, Data Technology",10 reviews
Intercontinental Exchange,Senior Data Engineer,56 reviews
AIG,Senior Actuarial Assistant,"2,546 reviews"
KPMG,"Director, Life Sciences - Digital Solutions","4,383 reviews"
Deutsche Bank,Actimize Development Lead - New York AFC Technology - Assistant Vice President,"2,058 reviews"
Paxata,Sales Engineer- New York,2 reviews
Morgan Stanley,Innovation Lead - Vice President,"2,614 reviews"
Goldman Sachs,GSAM Senior Systematic Fundamental Equity Researcher & Engineer,"1,116 reviews"
Deloitte,Data Science (Python) Senior Consultant,"6,694 reviews"
EPAM Systems,Senior Data Scientist,123 reviews
NETGEAR,"Software Engineer, internal tools and data management",30 reviews
Accenture,Data Science Senior Analyst,"13,886 reviews"
Square,"Business Operations Senior Analyst, Risk",51 reviews
Goldman Sachs,Equities Technology - Synthetic Product Engineer,"1,116 reviews"
Goldman Sachs,CCBD Technology - Marcus Application Developer,"1,116 reviews"
Goldman Sachs,CCBD Technology - GS Bank Engineering - Developer,"1,116 reviews"
KPMG,"Director, Advanced Analytics Modeler","4,383 reviews"
The New York Times,Full Stack Application Engineer,191 reviews
Goldman Sachs,CCBD Technology – Marcus Trust and Technology Risk – Surveillance Analyst,"1,116 reviews"
EXL,"Senior Analytics Consultant, Decision Analytics","1,155 reviews"
"Insight Enterprises, Inc.",Sr Angular 2/4/5 Developer,342 reviews
Deloitte,Internet of Things (IoT) Platform Architect - Manager,"6,694 reviews"
Goldman Sachs,Finance & Risk Engineering - Infrastructure Engineer,"1,116 reviews"
RBC,"Developer, Senior","2,702 reviews"
Knewton,Back End Engineer,3 reviews
Goldman Sachs,CCBD Technology - Marcus Android Developer,"1,116 reviews"
Goldman Sachs,GSAM Technology - SCS Platform Developer,"1,116 reviews"
Goldman Sachs,Platform - GSWeb/GS.com Web Developer,"1,116 reviews"
Deloitte,"Sr. Consultant, Operational Risk, Cross Industry","6,694 reviews"
KPMG,"Director, Cognitive Data Scientist Natural Language Processing","4,383 reviews"
Unilever,Analytics Manager,"5,128 reviews"
Goldman Sachs,Technology Management & Strategy - TVET/Vendor Management,"1,116 reviews"
Memorial Sloan Kettering,Software Engineer (Computational Pathology),639 reviews
Goldman Sachs,Internal Mobility - GSAM Technology - SCS Shareholder Service Developer - Associate - New York,"1,116 reviews"
JP Morgan Chase,Scrum Master - Cybersecurity,"19,910 reviews"
JP Morgan Chase,CIB QR - Quantitative Research - SPG PnL Associate,"19,910 reviews"
MLB.com,"Mobile Engineer, Android",20 reviews
TRANZACT,Senior Data Scientist,23 reviews
Bed Bath & Beyond,Senior Data Scientist,"4,513 reviews"
Bed Bath & Beyond,eCommerce Search Architect,"4,513 reviews"
Goldman Sachs,FICC Technology - Futures technology - Developer,"1,116 reviews"
Goldman Sachs,Platform - Workplace Engineering - Trader Voice Product Engineer,"1,116 reviews"
PROVENIR INC,Director of Data Science and Analytics,2 reviews
ThoughtWorks,Lead Data Engineer,59 reviews
Goldman Sachs,Technology Risk - Data Modeling Engineer,"1,116 reviews"
Unilever,Country Data Manager,"5,128 reviews"
Goldman Sachs,CCBD Technology - Marcus Web Developer - Analyst/Associate,"1,116 reviews"
Cigna,Full Stack Software Engineer,"3,041 reviews"
Wells Fargo,Data Operational Risk Consultant 5,"27,027 reviews"
Goldman Sachs,Platform - Deployment and Runtime - Reliability Engineer,"1,116 reviews"
Google,"Field Programs and Campaigns Marketing Manager, Northeast Region, Google Cloud","2,392 reviews"
Goldman Sachs,CCBD Technology - Marcus Web Developer,"1,116 reviews"
JP Morgan Chase,Data Modeler for Trade Management,"19,910 reviews"
JP Morgan Chase,Equities Applied Trading Technology Engineer,"19,910 reviews"
Goldman Sachs,PWM Technology - Private Banking and Delivery - Developer,"1,116 reviews"
FreshDirect,Full Stack Software Engineer,53 reviews
Morgan Stanley,Digital Platform Field Engagement & Adoption: Financial Advisor Platforms - Assistant Vice President,"2,614 reviews"
S&P Global,Lead Software Developer,590 reviews
Zeta Global,"Sr Director, Strategic Accounts",11 reviews
Goldman Sachs,Finance and Risk Engineering - Finance Data Engineer,"1,116 reviews"
JP Morgan Chase,Full-Stack Software Engineer for Markets,"19,910 reviews"
Goldman Sachs,FICC Technology - Global Credit Engineer,"1,116 reviews"
